|Concept|Class
6135|New_York_State_Thruway|http://dbpedia.org/resource/Category:Transportation_in_Herkimer_County,_New_York
6136|New_York_State_Thruway|http://dbpedia.org/resource/Category:Transportation_in_Oneida_County,_New_York
6137|New_York_State_Thruway|http://dbpedia.org/resource/Category:Transportation_in_Greene_County,_New_York
6138|New_York_State_Thruway|http://dbpedia.org/resource/Category:Transportation_in_Ulster_County,_New_York
6139|New_York_State_Thruway|http://dbpedia.org/resource/Category:Transportation_in_Chautauqua_County,_New_York
6140|New_York_State_Thruway|http://dbpedia.org/resource/Category:Interstate_90
6141|New_York_State_Thruway|http://dbpedia.org/resource/Category:Transportation_in_Ontario_County,_New_York
6142|New_York_State_Thruway|http://dbpedia.org/resource/Category:Tolled_sections_of_Interstate_Highways
6143|New_York_State_Thruway|http://dbpedia.org/resource/Category:Transportation_in_Albany_County,_New_York
6144|New_York_State_Thruway|http://dbpedia.org/resource/Category:Transportation_in_Monroe_County,_New_York
6145|New_York_State_Thruway|http://dbpedia.org/resource/Category:Transportation_in_Erie_County,_New_York
6146|New_York_State_Thruway|http://dbpedia.org/resource/Category:Interstate_87_(New_York)
6147|Algebraic_equation|http://dbpedia.org/resource/Category:Equations
6148|Algebraic_equation|http://dbpedia.org/resource/Category:Polynomials
6149|Tacit_assumption|http://dbpedia.org/resource/Category:Logic
6150|Tacit_assumption|http://dbpedia.org/resource/Category:Ignorance
6151|Intermediate_value_theorem|http://dbpedia.org/resource/Category:Articles_containing_proofs
6152|Intermediate_value_theorem|http://dbpedia.org/resource/Category:Theorems_in_real_analysis
6153|Intermediate_value_theorem|http://dbpedia.org/resource/Category:Continuous_mappings
6154|Intermediate_value_theorem|http://dbpedia.org/resource/Category:Theorems_in_calculus
6155|Stationary_point|http://dbpedia.org/resource/Category:Differential_calculus
6156|Author|http://dbpedia.org/resource/Category:Literary_criticism
6157|Author|http://dbpedia.org/resource/Category:Writing_occupations
6158|Captain_(association_football)|http://dbpedia.org/resource/Category:Association_football_terminology
6159|Captain_(association_football)|http://dbpedia.org/resource/Category:Leadership_positions_in_sports
6160|Captain_(association_football)|http://dbpedia.org/resource/Category:Sports_captains
6161|Captain_(association_football)|http://dbpedia.org/resource/Category:Positions_of_authority
6162|Captain_(association_football)|http://dbpedia.org/resource/Category:Association_football_occupations
6163|High-low_split|http://dbpedia.org/resource/Category:Poker_gameplay_and_terminology
6164|Parallel_curve|http://dbpedia.org/resource/Category:Articles_containing_video_clips
6165|Parallel_curve|http://dbpedia.org/resource/Category:Differential_geometry
6166|Parallel_curve|http://dbpedia.org/resource/Category:Curves
6167|Displacement_(ship)|http://dbpedia.org/resource/Category:Nautical_terminology
6168|Displacement_(ship)|http://dbpedia.org/resource/Category:Shipbuilding
6169|Displacement_(ship)|http://dbpedia.org/resource/Category:Water_transport
6170|Displacement_(ship)|http://dbpedia.org/resource/Category:Ship_measurements
6171|Celestial_sphere|http://dbpedia.org/resource/Category:Astronomical_coordinate_systems
6172|Celestial_sphere|http://dbpedia.org/resource/Category:Spherical_astronomy
6173|Emotion|http://dbpedia.org/resource/Category:Emotion
6174|Emotion|http://dbpedia.org/resource/Category:Subjective_experience
6175|Emotion|http://dbpedia.org/resource/Category:Limbic_system
6176|Hyperbolic_functions|http://dbpedia.org/resource/Category:Analytic_functions
6177|Hyperbolic_functions|http://dbpedia.org/resource/Category:Hyperbolic_functions
6178|Hyperbolic_functions|http://dbpedia.org/resource/Category:Exponentials
6179|Hyperbolic_functions|http://dbpedia.org/resource/Category:Hyperbolic_geometry
6180|Peer_review|http://dbpedia.org/resource/Category:Broad-concept_articles
6181|Peer_review|http://dbpedia.org/resource/Category:Peer_review
6182|Simple_harmonic_motion|http://dbpedia.org/resource/Category:Pendulums
6183|Simple_harmonic_motion|http://dbpedia.org/resource/Category:Classical_mechanics
6184|Principal_value|http://dbpedia.org/resource/Category:Complex_analysis
6185|Circumscription_(taxonomy)|http://dbpedia.org/resource/Category:Logic
6186|Circumscription_(taxonomy)|http://dbpedia.org/resource/Category:Taxonomy_(biology)
6187|Decimal|http://dbpedia.org/resource/Category:Fractions_(mathematics)
6188|Decimal|http://dbpedia.org/resource/Category:Positional_numeral_systems
6189|Decimal|http://dbpedia.org/resource/Category:Elementary_arithmetic
6190|Method_of_exhaustion|http://dbpedia.org/resource/Category:Euclidean_geometry
6191|Method_of_exhaustion|http://dbpedia.org/resource/Category:5th_century_BC_in_Greece
6192|Method_of_exhaustion|http://dbpedia.org/resource/Category:Volume
6193|Method_of_exhaustion|http://dbpedia.org/resource/Category:Integral_calculus
6194|Method_of_exhaustion|http://dbpedia.org/resource/Category:History_of_mathematics
6195|Piecewise|http://dbpedia.org/resource/Category:Functions_and_mappings
6196|Line_segment|http://dbpedia.org/resource/Category:Linear_algebra
6197|Line_segment|http://dbpedia.org/resource/Category:Elementary_geometry
6198|Golf_course|http://dbpedia.org/resource/Category:Golf_clubs_and_courses
6199|Golf_course|http://dbpedia.org/resource/Category:Playing_field_surfaces
6200|TNT_equivalent|http://dbpedia.org/resource/Category:Scales
6201|TNT_equivalent|http://dbpedia.org/resource/Category:Explosives
6202|TNT_equivalent|http://dbpedia.org/resource/Category:Units_of_energy
6203|TNT_equivalent|http://dbpedia.org/resource/Category:Equivalent_units
6204|TNT_equivalent|http://dbpedia.org/resource/Category:Explosives_engineering
6205|Inverse_hyperbolic_functions|http://dbpedia.org/resource/Category:Inverse_hyperbolic_functions
6206|Trigonometric_substitution|http://dbpedia.org/resource/Category:Trigonometry
6207|Trigonometric_substitution|http://dbpedia.org/resource/Category:Integral_calculus
6208|Light_curve|http://dbpedia.org/resource/Category:Stellar_astronomy
6209|Light_curve|http://dbpedia.org/resource/Category:Variable_stars
6210|Light_curve|http://dbpedia.org/resource/Category:Planetary_science
6211|2_Plus_1|http://dbpedia.org/resource/Category:Musical_groups_disestablished_in_1999
6212|2_Plus_1|http://dbpedia.org/resource/Category:Musical_groups_established_in_1971
6213|2_Plus_1|http://dbpedia.org/resource/Category:Polish_folk_groups
6214|2_Plus_1|http://dbpedia.org/resource/Category:Polish_musical_trios
6215|2_Plus_1|http://dbpedia.org/resource/Category:Polish_new_wave_musical_groups
6216|2_Plus_1|http://dbpedia.org/resource/Category:Polish_pop_music_groups
6217|2_Plus_1|http://dbpedia.org/resource/Category:Pop-folk_music_groups
6218|Concept_album|http://dbpedia.org/resource/Category:Concept_albums
6219|Concept_album|http://dbpedia.org/resource/Category:Album_types
6220|Positional_notation|http://dbpedia.org/resource/Category:Positional_numeral_systems
6221|Positional_notation|http://dbpedia.org/resource/Category:Articles_containing_proofs
6222|Positional_notation|http://dbpedia.org/resource/Category:Mathematical_notation
6223|Bye_(sports)|http://dbpedia.org/resource/Category:Sports_terminology
6224|Funding|http://dbpedia.org/resource/Category:Business_terms
6225|Funding|http://dbpedia.org/resource/Category:Fundraising
6226|Instagram|http://dbpedia.org/resource/Category:2012_mergers_and_acquisitions
6227|Instagram|http://dbpedia.org/resource/Category:Android_(operating_system)_software
6228|Instagram|http://dbpedia.org/resource/Category:Companies_based_in_San_Francisco
6229|Instagram|http://dbpedia.org/resource/Category:Internet_properties_established_in_2010
6230|Instagram|http://dbpedia.org/resource/Category:Meta_Platforms_applications
6231|Instagram|http://dbpedia.org/resource/Category:IOS_software
6232|Instagram|http://dbpedia.org/resource/Category:Image-sharing_websites
6233|Instagram|http://dbpedia.org/resource/Category:Photo_software
6234|Instagram|http://dbpedia.org/resource/Category:Video_software
6235|Instagram|http://dbpedia.org/resource/Category:Meta_Platforms_acquisitions
6236|Instagram|http://dbpedia.org/resource/Category:2010_establishments_in_the_United_States
6237|Instagram|http://dbpedia.org/resource/Category:Windows_Phone_software
6238|Instagram|http://dbpedia.org/resource/Category:2010_software
6239|Instagram|http://dbpedia.org/resource/Category:BlackBerry_software
6240|Instagram|http://dbpedia.org/resource/Category:Mobile_software
6241|Instagram|http://dbpedia.org/resource/Category:WatchOS_software
6242|Instagram|http://dbpedia.org/resource/Category:Shorty_Award_winners
6243|Instagram|http://dbpedia.org/resource/Category:Proprietary_cross-platform_software
6244|Instagram|http://dbpedia.org/resource/Category:Symbian_software
6245|Instagram|http://dbpedia.org/resource/Category:Instagram
6246|Integral_test_for_convergence|http://dbpedia.org/resource/Category:Articles_containing_proofs
6247|Integral_test_for_convergence|http://dbpedia.org/resource/Category:Convergence_tests
6248|Integral_test_for_convergence|http://dbpedia.org/resource/Category:Integral_calculus
6249|Integral_test_for_convergence|http://dbpedia.org/resource/Category:Augustin-Louis_Cauchy
6250|Magazine|http://dbpedia.org/resource/Category:Publications_by_format
6251|Magazine|http://dbpedia.org/resource/Category:Magazine_publishing
6252|Magazine|http://dbpedia.org/resource/Category:Revenue_models
6253|Magazine|http://dbpedia.org/resource/Category:History_of_mass_media
6254|Magazine|http://dbpedia.org/resource/Category:Newspapers
6255|Magazine|http://dbpedia.org/resource/Category:Magazines
6256|Magazine|http://dbpedia.org/resource/Category:Promotion_and_marketing_communications
6257|Multiverse|http://dbpedia.org/resource/Category:Anthropic_principle
6258|Multiverse|http://dbpedia.org/resource/Category:Astronomical_hypotheses
6259|Multiverse|http://dbpedia.org/resource/Category:Hypothetical_astronomical_objects
6260|Multiverse|http://dbpedia.org/resource/Category:Quantum_mechanics
6261|Multiverse|http://dbpedia.org/resource/Category:Multiverse
6262|Multiverse|http://dbpedia.org/resource/Category:Physical_cosmology
6263|Multiverse|http://dbpedia.org/resource/Category:Science_fiction_themes
6264|Ratio_test|http://dbpedia.org/resource/Category:Articles_containing_proofs
6265|Ratio_test|http://dbpedia.org/resource/Category:Convergence_tests
6266|Video|http://dbpedia.org/resource/Category:Articles_containing_video_clips
6267|Video|http://dbpedia.org/resource/Category:Display_technology
6268|Video|http://dbpedia.org/resource/Category:Film_and_video_technology
6269|Video|http://dbpedia.org/resource/Category:High-definition_television
6270|Video|http://dbpedia.org/resource/Category:History_of_television
6271|Video|http://dbpedia.org/resource/Category:Television_terminology
6272|Video|http://dbpedia.org/resource/Category:Video_formats
6273|Video|http://dbpedia.org/resource/Category:Video_signal
6274|Video|http://dbpedia.org/resource/Category:Video
6275|Video|http://dbpedia.org/resource/Category:Digital_television
6276|Video|http://dbpedia.org/resource/Category:Media_formats
6277|Conditional_convergence|http://dbpedia.org/resource/Category:Mathematical_series
6278|Conditional_convergence|http://dbpedia.org/resource/Category:Summability_theory
6279|Conditional_convergence|http://dbpedia.org/resource/Category:Convergence_(mathematics)
6280|Conditional_convergence|http://dbpedia.org/resource/Category:Integral_calculus
6281|Defender_(association_football)|http://dbpedia.org/resource/Category:Association_football_terminology
6282|Defender_(association_football)|http://dbpedia.org/resource/Category:Association_football_defenders
6283|Defender_(association_football)|http://dbpedia.org/resource/Category:Association_football_player_non-biographical_articles
6284|Defender_(association_football)|http://dbpedia.org/resource/Category:Association_football_positions
6285|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:2012_deaths
6286|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:American_Formula_One_drivers
6287|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:12_Hours_of_Sebring_drivers
6288|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:20th-century_American_inventors
6289|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:24_Hours_of_Le_Mans_drivers
6290|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:Lehigh_University_alumni
6291|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:United_States_Army_Air_Forces_officers
6292|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:World_Sportscar_Championship_drivers
6293|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:American_automotive_engineers
6294|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:Carrera_Panamericana_drivers
6295|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:Deaths_from_Merkel-cell_carcinoma
6296|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:Racing_drivers_from_Indianapolis
6297|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:1917_births
6298|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:United_States_Army_Air_Forces_pilots_of_World_War_II
6299|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:Mille_Miglia_drivers
6300|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:Hersham_and_Walton_Motors_Formula_One_drivers
6301|John_Fitch_(racing_driver)|http://dbpedia.org/resource/Category:12_Hours_of_Reims_drivers
6302|Automaton|http://dbpedia.org/resource/Category:Robotics
6303|Automaton|http://dbpedia.org/resource/Category:Articles_containing_video_clips
6304|Automaton|http://dbpedia.org/resource/Category:Ancient_Greek_technology
6305|Automaton|http://dbpedia.org/resource/Category:18th_century_in_technology
6306|Automaton|http://dbpedia.org/resource/Category:Automata_(mechanical)
6307|Automaton|http://dbpedia.org/resource/Category:History_of_robotics
6308|Computability_theory|http://dbpedia.org/resource/Category:Computability_theory
6309|Computability_theory|http://dbpedia.org/resource/Category:Mathematical_logic
6310|Finite-state_machine|http://dbpedia.org/resource/Category:Finite_automata
6311|Michael_Sipser|http://dbpedia.org/resource/Category:1954_births
6312|Michael_Sipser|http://dbpedia.org/resource/Category:Living_people
6313|Michael_Sipser|http://dbpedia.org/resource/Category:Quantum_information_scientists
6314|Michael_Sipser|http://dbpedia.org/resource/Category:20th-century_American_engineers
6315|Michael_Sipser|http://dbpedia.org/resource/Category:20th-century_American_mathematicians
6316|Michael_Sipser|http://dbpedia.org/resource/Category:21st-century_American_engineers
6317|Michael_Sipser|http://dbpedia.org/resource/Category:21st-century_American_mathematicians
6318|Michael_Sipser|http://dbpedia.org/resource/Category:Cornell_University_alumni
6319|Michael_Sipser|http://dbpedia.org/resource/Category:Fellows_of_the_American_Academy_of_Arts_and_Sciences
6320|Michael_Sipser|http://dbpedia.org/resource/Category:University_of_California,_Berkeley_alumni
6321|Michael_Sipser|http://dbpedia.org/resource/Category:Theoretical_computer_scientists
6322|Michael_Sipser|http://dbpedia.org/resource/Category:Fellows_of_the_Association_for_Computing_Machinery
6323|Michael_Sipser|http://dbpedia.org/resource/Category:Fellows_of_the_American_Mathematical_Society
6324|Michael_Sipser|http://dbpedia.org/resource/Category:Massachusetts_Institute_of_Technology_School_of_Science_faculty
6325|Michael_Sipser|http://dbpedia.org/resource/Category:Computer_science_educators
6326|P_versus_NP_problem|http://dbpedia.org/resource/Category:Computer-related_introductions_in_1956
6327|P_versus_NP_problem|http://dbpedia.org/resource/Category:Conjectures
6328|P_versus_NP_problem|http://dbpedia.org/resource/Category:Unsolved_problems_in_mathematics
6329|P_versus_NP_problem|http://dbpedia.org/resource/Category:Structural_complexity_theory
6330|P_versus_NP_problem|http://dbpedia.org/resource/Category:1956_in_computing
6331|P_versus_NP_problem|http://dbpedia.org/resource/Category:Unsolved_problems_in_computer_science
6332|P_versus_NP_problem|http://dbpedia.org/resource/Category:Mathematical_optimization
6333|P_versus_NP_problem|http://dbpedia.org/resource/Category:Millennium_Prize_Problems
6334|Pointer_(computer_programming)|http://dbpedia.org/resource/Category:American_inventions
6335|Pointer_(computer_programming)|http://dbpedia.org/resource/Category:Primitive_types
6336|Pointer_(computer_programming)|http://dbpedia.org/resource/Category:Data_types
6337|Pointer_(computer_programming)|http://dbpedia.org/resource/Category:Articles_with_example_C_code
6338|String_section|http://dbpedia.org/resource/Category:Bowed_instruments
6339|String_section|http://dbpedia.org/resource/Category:Sections_of_the_orchestra
6340|String_section|http://dbpedia.org/resource/Category:String_section
6341|String_section|http://dbpedia.org/resource/Category:Musical_groups
6342|Theoretical_computer_science|http://dbpedia.org/resource/Category:Formal_sciences
6343|Theoretical_computer_science|http://dbpedia.org/resource/Category:Theoretical_computer_science
6344|B_(programming_language)|http://dbpedia.org/resource/Category:Procedural_programming_languages
6345|B_(programming_language)|http://dbpedia.org/resource/Category:Programming_languages_created_in_1969
6346|B_(programming_language)|http://dbpedia.org/resource/Category:Programming_languages
6347|Concatenation|http://dbpedia.org/resource/Category:Operators_(programming)
6348|Concatenation|http://dbpedia.org/resource/Category:String_(computer_science)
6349|Concatenation|http://dbpedia.org/resource/Category:Formal_languages
6350|Empty_string|http://dbpedia.org/resource/Category:Zero_(linguistics)
6351|Empty_string|http://dbpedia.org/resource/Category:String_(computer_science)
6352|Empty_string|http://dbpedia.org/resource/Category:Formal_languages
6353|Regular_expression|http://dbpedia.org/resource/Category:1951_introductions
6354|Regular_expression|http://dbpedia.org/resource/Category:Pattern_matching
6355|Regular_expression|http://dbpedia.org/resource/Category:Articles_with_example_code
6356|Regular_expression|http://dbpedia.org/resource/Category:Regular_expressions
6357|Regular_expression|http://dbpedia.org/resource/Category:Automata_(computation)
6358|Regular_expression|http://dbpedia.org/resource/Category:Formal_languages
6359|Regular_expression|http://dbpedia.org/resource/Category:Programming_constructs
6360|String_(computer_science)|http://dbpedia.org/resource/Category:Combinatorics_on_words
6361|String_(computer_science)|http://dbpedia.org/resource/Category:Character_encoding
6362|String_(computer_science)|http://dbpedia.org/resource/Category:Primitive_types
6363|String_(computer_science)|http://dbpedia.org/resource/Category:Syntactic_entities
6364|String_(computer_science)|http://dbpedia.org/resource/Category:Data_types
6365|String_(computer_science)|http://dbpedia.org/resource/Category:String_(computer_science)
6366|String_(computer_science)|http://dbpedia.org/resource/Category:Formal_languages
6367|String_(computer_science)|http://dbpedia.org/resource/Category:Algorithms_on_strings
6368|Unary_operation|http://dbpedia.org/resource/Category:Elementary_algebra
6369|Unary_operation|http://dbpedia.org/resource/Category:Operators_(programming)
6370|Unary_operation|http://dbpedia.org/resource/Category:Unary_operations
6371|Deterministic_finite_automaton|http://dbpedia.org/resource/Category:Finite_automata
6372|Just_transition|http://dbpedia.org/resource/Category:Climate_justice
6373|Just_transition|http://dbpedia.org/resource/Category:Low-carbon_economy
6374|Nondeterministic_finite_automaton|http://dbpedia.org/resource/Category:Finite_automata
6375|Nondeterministic_algorithm|http://dbpedia.org/resource/Category:Computational_complexity_theory
6376|Nondeterministic_algorithm|http://dbpedia.org/resource/Category:Theory_of_computation
6377|Parallel_computing|http://dbpedia.org/resource/Category:Concurrent_computing
6378|Parallel_computing|http://dbpedia.org/resource/Category:Distributed_computing
6379|Parallel_computing|http://dbpedia.org/resource/Category:Parallel_computing
6380|Generalized_nondeterministic_finite_automaton|http://dbpedia.org/resource/Category:Finite_automata
6381|Recursion|http://dbpedia.org/resource/Category:Recursion
6382|Recursion|http://dbpedia.org/resource/Category:Articles_with_example_C_code
6383|Recursion|http://dbpedia.org/resource/Category:Theory_of_computation
6384|Recursion|http://dbpedia.org/resource/Category:Feedback
6385|Recursion|http://dbpedia.org/resource/Category:Self-reference
6386|Pumping_lemma_for_context-free_languages|http://dbpedia.org/resource/Category:Lemmas
6387|Pumping_lemma_for_context-free_languages|http://dbpedia.org/resource/Category:Formal_languages
6388|Substring|http://dbpedia.org/resource/Category:String_(computer_science)
6389|Substring|http://dbpedia.org/resource/Category:Formal_languages
6390|Context-free_grammar|http://dbpedia.org/resource/Category:1956_in_computing
6391|Context-free_grammar|http://dbpedia.org/resource/Category:Wikipedia_articles_with_ASCII_art
6392|Context-free_grammar|http://dbpedia.org/resource/Category:Compiler_construction
6393|Context-free_grammar|http://dbpedia.org/resource/Category:Formal_languages
6394|Context-free_grammar|http://dbpedia.org/resource/Category:Programming_language_topics
6395|Grammar|http://dbpedia.org/resource/Category:Grammar
6396|Grammar|http://dbpedia.org/resource/Category:Linguistics_terminology
6397|Grammar|http://dbpedia.org/resource/Category:Writing
6398|Ambiguous_grammar|http://dbpedia.org/resource/Category:Ambiguity
6399|Ambiguous_grammar|http://dbpedia.org/resource/Category:Formal_languages
6400|Context-free_language|http://dbpedia.org/resource/Category:Syntax
6401|Context-free_language|http://dbpedia.org/resource/Category:Formal_languages
6402|Long_s|http://dbpedia.org/resource/Category:Palaeographic_letters
6403|Long_s|http://dbpedia.org/resource/Category:History_of_the_English_language
6404|Long_s|http://dbpedia.org/resource/Category:Typography
6405|Long_s|http://dbpedia.org/resource/Category:Latin-script_letters
6406|Long_s|http://dbpedia.org/resource/Category:Letters_with_final_form
6407|Parse_tree|http://dbpedia.org/resource/Category:Syntax
6408|Parse_tree|http://dbpedia.org/resource/Category:Generative_syntax
6409|Parse_tree|http://dbpedia.org/resource/Category:Trees_(data_structures)
6410|Parsing|http://dbpedia.org/resource/Category:Compiler_construction
6411|Parsing|http://dbpedia.org/resource/Category:Parsing
6412|Parsing|http://dbpedia.org/resource/Category:Algorithms_on_strings
6413|Programming_language|http://dbpedia.org/resource/Category:Notation
6414|Programming_language|http://dbpedia.org/resource/Category:Programming_language_classification
6415|Programming_language|http://dbpedia.org/resource/Category:Articles_with_example_C_code
6416|Programming_language|http://dbpedia.org/resource/Category:Programming_languages
6417|Pushdown_automaton|http://dbpedia.org/resource/Category:Automata_(computation)
6418|Pushdown_automaton|http://dbpedia.org/resource/Category:Models_of_computation
6419|Turing_machine|http://dbpedia.org/resource/Category:Educational_abstract_machines
6420|Turing_machine|http://dbpedia.org/resource/Category:Turing_machine
6421|Turing_machine|http://dbpedia.org/resource/Category:1936_in_computing
6422|Turing_machine|http://dbpedia.org/resource/Category:1937_in_computing
6423|Turing_machine|http://dbpedia.org/resource/Category:English_inventions
6424|Turing_machine|http://dbpedia.org/resource/Category:Formal_methods
6425|Turing_machine|http://dbpedia.org/resource/Category:Theoretical_computer_science
6426|Turing_machine|http://dbpedia.org/resource/Category:Abstract_machines
6427|Turing_machine|http://dbpedia.org/resource/Category:Automata_(computation)
6428|Turing_machine|http://dbpedia.org/resource/Category:Computability_theory
6429|Turing_machine|http://dbpedia.org/resource/Category:Formal_languages
6430|Turing_machine|http://dbpedia.org/resource/Category:Models_of_computation
6431|Turing_machine|http://dbpedia.org/resource/Category:Alan_Turing
6432|Model_of_computation|http://dbpedia.org/resource/Category:Computational_complexity_theory
6433|Model_of_computation|http://dbpedia.org/resource/Category:Computability_theory
6434|Model_of_computation|http://dbpedia.org/resource/Category:Models_of_computation
6435|Alan_Turing|http://dbpedia.org/resource/Category:Officers_of_the_Order_of_the_British_Empire
6436|Alan_Turing|http://dbpedia.org/resource/Category:1912_births
6437|Alan_Turing|http://dbpedia.org/resource/Category:20th-century_English_mathematicians
6438|Alan_Turing|http://dbpedia.org/resource/Category:20th-century_English_philosophers
6439|Alan_Turing|http://dbpedia.org/resource/Category:20th-century_atheists
6440|Alan_Turing|http://dbpedia.org/resource/Category:Academics_of_the_University_of_Manchester
6441|Alan_Turing|http://dbpedia.org/resource/Category:Alumni_of_King's_College,_Cambridge
6442|Alan_Turing|http://dbpedia.org/resource/Category:Bletchley_Park_people
6443|Alan_Turing|http://dbpedia.org/resource/Category:British_people_of_World_War_II
6444|Alan_Turing|http://dbpedia.org/resource/Category:English_atheists
6445|Alan_Turing|http://dbpedia.org/resource/Category:English_logicians
6446|Alan_Turing|http://dbpedia.org/resource/Category:English_people_of_Scottish_descent
6447|Alan_Turing|http://dbpedia.org/resource/Category:Fellows_of_King's_College,_Cambridge
6448|Alan_Turing|http://dbpedia.org/resource/Category:Fellows_of_the_Royal_Society
6449|Alan_Turing|http://dbpedia.org/resource/Category:Gay_sportsmen
6450|Alan_Turing|http://dbpedia.org/resource/Category:People_educated_at_Sherborne_School
6451|Alan_Turing|http://dbpedia.org/resource/Category:Princeton_University_alumni
6452|Alan_Turing|http://dbpedia.org/resource/Category:British_cryptographers
6453|Alan_Turing|http://dbpedia.org/resource/Category:Computer_designers
6454|Alan_Turing|http://dbpedia.org/resource/Category:English_male_long-distance_runners
6455|Alan_Turing|http://dbpedia.org/resource/Category:Former_Protestants
6456|Alan_Turing|http://dbpedia.org/resource/Category:People_who_have_received_posthumous_pardons
6457|Alan_Turing|http://dbpedia.org/resource/Category:Recipients_of_British_royal_pardons
6458|Alan_Turing|http://dbpedia.org/resource/Category:Suicides_by_cyanide_poisoning
6459|Alan_Turing|http://dbpedia.org/resource/Category:Theoretical_computer_scientists
6460|Alan_Turing|http://dbpedia.org/resource/Category:Foreign_Office_personnel_of_World_War_II
6461|Alan_Turing|http://dbpedia.org/resource/Category:LGBT_mathematicians
6462|Alan_Turing|http://dbpedia.org/resource/Category:LGBT_philosophers
6463|Alan_Turing|http://dbpedia.org/resource/Category:LGBT_track_and_field_athletes
6464|Alan_Turing|http://dbpedia.org/resource/Category:History_of_artificial_intelligence
6465|Alan_Turing|http://dbpedia.org/resource/Category:History_of_computing_in_the_United_Kingdom
6466|Alan_Turing|http://dbpedia.org/resource/Category:Artificial_intelligence_researchers
6467|Alan_Turing|http://dbpedia.org/resource/Category:English_people_of_Irish_descent
6468|Alan_Turing|http://dbpedia.org/resource/Category:Gay_academics
6469|Alan_Turing|http://dbpedia.org/resource/Category:Gay_scientists
6470|Alan_Turing|http://dbpedia.org/resource/Category:LGBT_sportspeople_from_England
6471|Alan_Turing|http://dbpedia.org/resource/Category:British_anti-fascists
6472|Alan_Turing|http://dbpedia.org/resource/Category:English_inventors
6473|Alan_Turing|http://dbpedia.org/resource/Category:Bayesian_statisticians
6474|Alan_Turing|http://dbpedia.org/resource/Category:English_computer_scientists
6475|Alan_Turing|http://dbpedia.org/resource/Category:1954_suicides
6476|Alan_Turing|http://dbpedia.org/resource/Category:Academics_of_the_University_of_Manchester_Institute_of_Science_and_Technology
6477|Alan_Turing|http://dbpedia.org/resource/Category:Alan_Turing
6478|Alan_Turing|http://dbpedia.org/resource/Category:Computability_theorists
6479|Alan_Turing|http://dbpedia.org/resource/Category:Deaths_by_cyanide_poisoning
6480|Alan_Turing|http://dbpedia.org/resource/Category:GCHQ_people
6481|Alan_Turing|http://dbpedia.org/resource/Category:LGBT-related_suicides
6482|Alan_Turing|http://dbpedia.org/resource/Category:LGBT_scientists_from_the_United_Kingdom
6483|Alan_Turing|http://dbpedia.org/resource/Category:People_convicted_for_homosexuality_in_the_United_Kingdom
6484|Alan_Turing|http://dbpedia.org/resource/Category:People_from_Maida_Vale
6485|Alan_Turing|http://dbpedia.org/resource/Category:People_from_Wilmslow
6486|Alan_Turing|http://dbpedia.org/resource/Category:Suicides_in_England
6487|Deterministic_pushdown_automaton|http://dbpedia.org/resource/Category:Automata_(computation)
6488|Deterministic_pushdown_automaton|http://dbpedia.org/resource/Category:Formal_languages
6489|Deterministic_pushdown_automaton|http://dbpedia.org/resource/Category:Models_of_computation
6490|Multitape_Turing_machine|http://dbpedia.org/resource/Category:Turing_machine
6491|Census|http://dbpedia.org/resource/Category:Survey_methodology
6492|Census|http://dbpedia.org/resource/Category:Population
6493|Census|http://dbpedia.org/resource/Category:Latin_words_and_phrases
6494|Census|http://dbpedia.org/resource/Category:Sampling_(statistics)
6495|Census|http://dbpedia.org/resource/Category:Censuses
6496|Determinism|http://dbpedia.org/resource/Category:Determinism
6497|Determinism|http://dbpedia.org/resource/Category:Causality
6498|Determinism|http://dbpedia.org/resource/Category:Philosophy_of_science
6499|Determinism|http://dbpedia.org/resource/Category:Metaphysical_theories
6500|Determinism|http://dbpedia.org/resource/Category:Randomness
6501|Lexicographic_order|http://dbpedia.org/resource/Category:Order_theory
6502|Lexicographic_order|http://dbpedia.org/resource/Category:Lexicography
6503|Nondeterministic_Turing_machine|http://dbpedia.org/resource/Category:Turing_machine
6504|Mathematical_logic|http://dbpedia.org/resource/Category:Mathematical_logic
6505|Python_(programming_language)|http://dbpedia.org/resource/Category:Concurrent_programming_languages
6506|Python_(programming_language)|http://dbpedia.org/resource/Category:Cross-platform_software
6507|Python_(programming_language)|http://dbpedia.org/resource/Category:Dynamically_typed_programming_languages
6508|Python_(programming_language)|http://dbpedia.org/resource/Category:Multi-paradigm_programming_languages
