OER|Concept|PR
13|http://en.wikipedia.org/wiki/Gregor_Mendel|0.006463843
13|http://en.wikipedia.org/wiki/Gregor_Mendel|0.01061209
13|http://en.wikipedia.org/wiki/Homology_(biology)|0.007563177
13|http://en.wikipedia.org/wiki/Hybrid_(biology)|0.00599853
13|http://en.wikipedia.org/wiki/Locus_(genetics)|0.006766528
13|http://en.wikipedia.org/wiki/Meiosis|0.005208207
13|http://en.wikipedia.org/wiki/Meiosis|0.01433098
13|http://en.wikipedia.org/wiki/Metaphase|0.006081424
13|http://en.wikipedia.org/wiki/Phenotype|0.00545806
13|http://en.wikipedia.org/wiki/Phenotype|0.009572577
13|http://en.wikipedia.org/wiki/Probability|0.009022872
13|http://en.wikipedia.org/wiki/Punnett_square|0.009065953
13|http://en.wikipedia.org/wiki/Reproduction|0.006092303
13|http://en.wikipedia.org/wiki/Visual_perception|0.005256205
13|http://en.wikipedia.org/wiki/Zygosity|0.01049465
13|http://en.wikipedia.org/wiki/Zygosity|0.01793238
14|http://en.wikipedia.org/wiki/Allele|0.01214937
14|http://en.wikipedia.org/wiki/Allele|0.01991856
14|http://en.wikipedia.org/wiki/Allele|0.06392137
14|http://en.wikipedia.org/wiki/Blending_inheritance|0.03132488
14|http://en.wikipedia.org/wiki/Blood_type|0.0158154
14|http://en.wikipedia.org/wiki/Canning|0.03884861
14|http://en.wikipedia.org/wiki/Chromosome|0.005530369
14|http://en.wikipedia.org/wiki/Chromosome|0.009481968
14|http://en.wikipedia.org/wiki/Difference_(philosophy)|0.01484084
14|http://en.wikipedia.org/wiki/Dominance_(genetics)|0.006304557
14|http://en.wikipedia.org/wiki/Dominance_(genetics)|0.01348185
14|http://en.wikipedia.org/wiki/Dominance_(genetics)|0.1144401
14|http://en.wikipedia.org/wiki/Even-toed_ungulate|0.01749539
14|http://en.wikipedia.org/wiki/G%c3%b6del%27s_incompleteness_theorems|0.01424755
14|http://en.wikipedia.org/wiki/Gene|0.0127587
14|http://en.wikipedia.org/wiki/Genetics|0.04889425
14|http://en.wikipedia.org/wiki/Genotype|0.006050761
14|http://en.wikipedia.org/wiki/Genotype|0.006777516
14|http://en.wikipedia.org/wiki/Homologous_chromosome|0.005271969
14|http://en.wikipedia.org/wiki/Homology_(biology)|0.005173701
14|http://en.wikipedia.org/wiki/Justice|0.01864452
14|http://en.wikipedia.org/wiki/Multiple_fruit|0.008777656
14|http://en.wikipedia.org/wiki/Phenotype|0.006452051
14|http://en.wikipedia.org/wiki/Phenotype|0.008179691
14|http://en.wikipedia.org/wiki/Pink_salmon|0.0100534
14|http://en.wikipedia.org/wiki/Punnett_square|0.009597449
14|http://en.wikipedia.org/wiki/Punnett_square|0.01315274
14|http://en.wikipedia.org/wiki/Tooth|0.007285852
14|http://en.wikipedia.org/wiki/Zygosity|0.008097326
14|http://en.wikipedia.org/wiki/Zygosity|0.008387991
15|http://en.wikipedia.org/wiki/Allele|0.03198919
15|http://en.wikipedia.org/wiki/Allele|0.03408453
15|http://en.wikipedia.org/wiki/Allele_frequency|0.009353612
15|http://en.wikipedia.org/wiki/Anatomical_terms_of_location|0.005813221
15|http://en.wikipedia.org/wiki/Chromosome|0.00588709
15|http://en.wikipedia.org/wiki/Disease|0.008792131
15|http://en.wikipedia.org/wiki/Dominance_(genetics)|0.005305777
15|http://en.wikipedia.org/wiki/Dominance_(genetics)|0.01621721
15|http://en.wikipedia.org/wiki/Eye|0.006841694
15|http://en.wikipedia.org/wiki/Eye_color|0.005843579
15|http://en.wikipedia.org/wiki/Frequency|0.007282937
15|http://en.wikipedia.org/wiki/Gene|0.008445415
15|http://en.wikipedia.org/wiki/Genotype|0.008022142
15|http://en.wikipedia.org/wiki/Genotype|0.01293666
15|http://en.wikipedia.org/wiki/Hardy%e2%80%93Weinberg_principle|0.007109375
15|http://en.wikipedia.org/wiki/Heart|0.007170127
15|http://en.wikipedia.org/wiki/Hybrid_(biology)|0.01229757
15|http://en.wikipedia.org/wiki/Learning|0.006042428
15|http://en.wikipedia.org/wiki/Mathematics|0.005384476
15|http://en.wikipedia.org/wiki/Mental_disorder|0.005747446
15|http://en.wikipedia.org/wiki/Milk|0.005504748
15|http://en.wikipedia.org/wiki/Natural_selection|0.005524815
15|http://en.wikipedia.org/wiki/Observation|0.006284307
15|http://en.wikipedia.org/wiki/Phenotype|0.006909051
15|http://en.wikipedia.org/wiki/Phenotype|0.01332135
15|http://en.wikipedia.org/wiki/Population_genetics|0.006698879
15|http://en.wikipedia.org/wiki/Probability|0.005229977
15|http://en.wikipedia.org/wiki/Visual_perception|0.007173175
15|http://en.wikipedia.org/wiki/Zygosity|0.008647019
15|http://en.wikipedia.org/wiki/Zygosity|0.02989437
16|http://en.wikipedia.org/wiki/Allele|0.01230362
16|http://en.wikipedia.org/wiki/Allele_frequency|0.008276905
16|http://en.wikipedia.org/wiki/American_and_British_English_spelling_differences|0.007169084
16|http://en.wikipedia.org/wiki/Blood|0.01054506
16|http://en.wikipedia.org/wiki/Chromosome|0.01217228
16|http://en.wikipedia.org/wiki/Chromosome|0.01473596
16|http://en.wikipedia.org/wiki/Coagulation|0.01709095
16|http://en.wikipedia.org/wiki/Color_blindness|0.007939641
16|http://en.wikipedia.org/wiki/Dominance_(genetics)|0.01122419
16|http://en.wikipedia.org/wiki/Essentialism|0.005000515
16|http://en.wikipedia.org/wiki/Etiology|0.007645745
16|http://en.wikipedia.org/wiki/Free_will|0.005706872
16|http://en.wikipedia.org/wiki/Gene|0.008065698
16|http://en.wikipedia.org/wiki/General_relativity|0.005582717
16|http://en.wikipedia.org/wiki/Haemophilia|0.01524474
16|http://en.wikipedia.org/wiki/Haemophilia|0.04447363
16|http://en.wikipedia.org/wiki/Incidence_(epidemiology)|0.008946591
16|http://en.wikipedia.org/wiki/Jesus|0.005572982
16|http://en.wikipedia.org/wiki/Knowledge|0.005007396
16|http://en.wikipedia.org/wiki/Mass|0.005891796
16|http://en.wikipedia.org/wiki/Mean|0.007218519
16|http://en.wikipedia.org/wiki/Memory|0.008621452
16|http://en.wikipedia.org/wiki/Mutation|0.01363959
16|http://en.wikipedia.org/wiki/Number|0.005095565
16|http://en.wikipedia.org/wiki/Parent|0.005042021
16|http://en.wikipedia.org/wiki/Phenotype|0.009916121
16|http://en.wikipedia.org/wiki/Ploidy|0.005868127
16|http://en.wikipedia.org/wiki/Probability|0.009494593
16|http://en.wikipedia.org/wiki/Punnett_square|0.005649739
16|http://en.wikipedia.org/wiki/Sex_linkage|0.01202752
16|http://en.wikipedia.org/wiki/Time|0.006299734
16|http://en.wikipedia.org/wiki/Woman|0.006777149
16|http://en.wikipedia.org/wiki/X_chromosome|0.01938118
16|http://en.wikipedia.org/wiki/X_chromosome|0.0195617
16|http://en.wikipedia.org/wiki/Y_chromosome|0.006376244
16|http://en.wikipedia.org/wiki/Y_chromosome|0.01249827
17|http://en.wikipedia.org/wiki/Antibiotic|0.01041805
17|http://en.wikipedia.org/wiki/Bacteria|0.01672323
17|http://en.wikipedia.org/wiki/Bacteria|0.03104855
17|http://en.wikipedia.org/wiki/DNA|0.005437436
17|http://en.wikipedia.org/wiki/DNA|0.005858775
17|http://en.wikipedia.org/wiki/Lyme_disease|0.007938218
17|http://en.wikipedia.org/wiki/Petri_dish|0.00772699
17|http://en.wikipedia.org/wiki/Plasmid|0.005906073
17|http://en.wikipedia.org/wiki/Plasmid-mediated_resistance|0.01601023
18|http://en.wikipedia.org/wiki/Acid|0.006756053
18|http://en.wikipedia.org/wiki/Active_transport|0.005812519
18|http://en.wikipedia.org/wiki/Bacteria|0.009260962
18|http://en.wikipedia.org/wiki/Biology|0.0113137
18|http://en.wikipedia.org/wiki/Brain|0.007024516
18|http://en.wikipedia.org/wiki/Capsid|0.005284706
18|http://en.wikipedia.org/wiki/Cell_(biology)|0.005320674
18|http://en.wikipedia.org/wiki/Cell_(biology)|0.009779157
18|http://en.wikipedia.org/wiki/DNA|0.007356782
18|http://en.wikipedia.org/wiki/DNA|0.01510729
18|http://en.wikipedia.org/wiki/DNA|0.02479523
18|http://en.wikipedia.org/wiki/DNA_replication|0.006396097
18|http://en.wikipedia.org/wiki/Light|0.006649997
18|http://en.wikipedia.org/wiki/Lysogenic_cycle|0.006499727
18|http://en.wikipedia.org/wiki/Machine|0.006282146
18|http://en.wikipedia.org/wiki/Metabolism|0.01304772
18|http://en.wikipedia.org/wiki/Mitochondrial_DNA|0.006781771
18|http://en.wikipedia.org/wiki/Molecule|0.009448807
18|http://en.wikipedia.org/wiki/Nucleic_acid|0.01535952
18|http://en.wikipedia.org/wiki/Organism|0.01067422
18|http://en.wikipedia.org/wiki/Philosophy|0.006512943
18|http://en.wikipedia.org/wiki/Protein|0.005539615
18|http://en.wikipedia.org/wiki/Protein|0.01326604
18|http://en.wikipedia.org/wiki/Protein|0.01809276
18|http://en.wikipedia.org/wiki/RNA|0.01374788
18|http://en.wikipedia.org/wiki/RNA|0.01475853
18|http://en.wikipedia.org/wiki/Reproduction|0.007016975
18|http://en.wikipedia.org/wiki/Viral_disease|0.008264312
18|http://en.wikipedia.org/wiki/Virus|0.007153062
18|http://en.wikipedia.org/wiki/Virus|0.01668499
18|http://en.wikipedia.org/wiki/Virus|0.01702726
19|http://en.wikipedia.org/wiki/Adenosine|0.00823783
19|http://en.wikipedia.org/wiki/Adenosine_diphosphate|0.006396668
19|http://en.wikipedia.org/wiki/Adenosine_triphosphate|0.01186307
19|http://en.wikipedia.org/wiki/Atom|0.005165484
19|http://en.wikipedia.org/wiki/Chemistry|0.006205872
19|http://en.wikipedia.org/wiki/Double_bond|0.005140763
19|http://en.wikipedia.org/wiki/Electron|0.007774645
19|http://en.wikipedia.org/wiki/Electron|0.01818308
