Model|Accuracy|Params
RF|0.7033898305084746|(0, 5, 100, 'gini')
RF|0.7175141242937854|(0, 5, 100, 'entropy')
RF|0.7175141242937854|(0, 5, 100, 'log_loss')
RF|0.7203389830508474|(0, 5, 150, 'gini')
RF|0.7175141242937854|(0, 5, 150, 'entropy')
RF|0.7175141242937854|(0, 5, 150, 'log_loss')
RF|0.711864406779661|(0, 5, 200, 'gini')
RF|0.7259887005649718|(0, 5, 200, 'entropy')
RF|0.7259887005649718|(0, 5, 200, 'log_loss')
RF|0.7033898305084746|(0, 10, 50, 'gini')
RF|0.6977401129943502|(0, 10, 50, 'entropy')
RF|0.6977401129943502|(0, 10, 50, 'log_loss')
RF|0.7062146892655368|(0, 10, 100, 'gini')
RF|0.7146892655367232|(0, 10, 100, 'entropy')
RF|0.7146892655367232|(0, 10, 100, 'log_loss')
RF|0.7146892655367232|(0, 10, 150, 'gini')
RF|0.7231638418079096|(0, 10, 150, 'entropy')
RF|0.7231638418079096|(0, 10, 150, 'log_loss')
RF|0.7203389830508474|(0, 10, 200, 'gini')
RF|0.7259887005649718|(0, 10, 200, 'entropy')
RF|0.7259887005649718|(0, 10, 200, 'log_loss')
Linear Regression|0.655367231638418|None
SVM|0.5480225988700564|(1, 0.1, 'linear')
SVM|0.5480225988700564|(1, 0.01, 'linear')
SVM|0.5480225988700564|(1, 0.001, 'linear')
SVM|0.5480225988700564|(1, 0.0001, 'linear')
SVM|0.5480225988700564|(10, 0.1, 'linear')
SVM|0.5480225988700564|(10, 0.01, 'linear')
SVM|0.5480225988700564|(10, 0.001, 'linear')
SVM|0.5480225988700564|(10, 0.0001, 'linear')
SVM|0.5480225988700564|(100, 0.1, 'linear')
SVM|0.5480225988700564|(100, 0.01, 'linear')
SVM|0.5480225988700564|(100, 0.001, 'linear')
SVM|0.5480225988700564|(100, 0.0001, 'linear')
SVM|0.5480225988700564|(1000, 0.1, 'linear')
SVM|0.5480225988700564|(1000, 0.01, 'linear')
SVM|0.5480225988700564|(1000, 0.001, 'linear')
SVM|0.5480225988700564|(1000, 0.0001, 'linear')
RBF|0.5677966101694916|(1, 0.1, 'rbf')
RBF|0.5677966101694916|(1, 0.01, 'rbf')
RBF|0.7937853107344632|(1, 0.001, 'rbf')
RBF|0.7457627118644068|(1, 0.0001, 'rbf')
RBF|0.5677966101694916|(10, 0.1, 'rbf')
RBF|0.5677966101694916|(10, 0.01, 'rbf')
RBF|0.7542372881355932|(10, 0.001, 'rbf')
RBF|0.7711864406779662|(10, 0.0001, 'rbf')
RBF|0.5677966101694916|(100, 0.1, 'rbf')
RBF|0.5677966101694916|(100, 0.01, 'rbf')
RBF|0.7542372881355932|(100, 0.001, 'rbf')
RBF|0.7005649717514124|(100, 0.0001, 'rbf')
RBF|0.5677966101694916|(1000, 0.1, 'rbf')
RBF|0.5677966101694916|(1000, 0.01, 'rbf')
RBF|0.7542372881355932|(1000, 0.001, 'rbf')
RBF|0.7033898305084746|(1000, 0.0001, 'rbf')
RF|0.6751412429378532|(0, 1, 50, 'gini')
RF|0.6779661016949152|(0, 1, 50, 'entropy')
RF|0.6779661016949152|(0, 1, 50, 'log_loss')
RF|0.6751412429378532|(0, 1, 100, 'gini')
RF|0.672316384180791|(0, 1, 100, 'entropy')
RF|0.672316384180791|(0, 1, 100, 'log_loss')
RF|0.6864406779661016|(0, 1, 150, 'gini')
RF|0.6864406779661016|(0, 1, 150, 'entropy')
RF|0.6864406779661016|(0, 1, 150, 'log_loss')
RF|0.6807909604519774|(0, 1, 200, 'gini')
RF|0.6836158192090396|(0, 1, 200, 'entropy')
RF|0.6836158192090396|(0, 1, 200, 'log_loss')
RF|0.6949152542372882|(0, 2, 50, 'gini')
RF|0.6949152542372882|(0, 2, 50, 'entropy')
RF|0.6949152542372882|(0, 2, 50, 'log_loss')
RF|0.6949152542372882|(0, 2, 100, 'gini')
RF|0.6949152542372882|(0, 2, 100, 'entropy')
RF|0.6949152542372882|(0, 2, 100, 'log_loss')
RF|0.7005649717514124|(0, 2, 150, 'gini')
RF|0.7033898305084746|(0, 2, 150, 'entropy')
RF|0.7033898305084746|(0, 2, 150, 'log_loss')
RF|0.7033898305084746|(0, 2, 200, 'gini')
RF|0.7090395480225988|(0, 2, 200, 'entropy')
RF|0.7090395480225988|(0, 2, 200, 'log_loss')
RF|0.7401129943502824|(0, 5, 50, 'gini')
RF|0.7146892655367232|(0, 5, 50, 'entropy')
RF|0.7146892655367232|(0, 5, 50, 'log_loss')
RF|0.7372881355932204|(0, 5, 100, 'gini')
RF|0.731638418079096|(0, 5, 100, 'entropy')
RF|0.731638418079096|(0, 5, 100, 'log_loss')
RF|0.7401129943502824|(0, 5, 150, 'gini')
RF|0.7259887005649718|(0, 5, 150, 'entropy')
RF|0.7259887005649718|(0, 5, 150, 'log_loss')
RF|0.7401129943502824|(0, 5, 200, 'gini')
RF|0.7288135593220338|(0, 5, 200, 'entropy')
RF|0.7288135593220338|(0, 5, 200, 'log_loss')
RF|0.7146892655367232|(0, 10, 50, 'gini')
RF|0.711864406779661|(0, 10, 50, 'entropy')
RF|0.711864406779661|(0, 10, 50, 'log_loss')
RF|0.7259887005649718|(0, 10, 100, 'gini')
RF|0.7175141242937854|(0, 10, 100, 'entropy')
RF|0.7175141242937854|(0, 10, 100, 'log_loss')
RF|0.7259887005649718|(0, 10, 150, 'gini')
RF|0.7259887005649718|(0, 10, 150, 'entropy')
RF|0.7259887005649718|(0, 10, 150, 'log_loss')
RF|0.7401129943502824|(0, 10, 200, 'gini')
RF|0.7288135593220338|(0, 10, 200, 'entropy')
RF|0.7288135593220338|(0, 10, 200, 'log_loss')
