Model|Accuracy|Params
SVM|0.3891891891891892|(100, 0.1, 'linear')
SVM|0.3891891891891892|(100, 0.01, 'linear')
SVM|0.3891891891891892|(100, 0.001, 'linear')
SVM|0.3891891891891892|(100, 0.0001, 'linear')
SVM|0.3891891891891892|(1000, 0.1, 'linear')
SVM|0.3891891891891892|(1000, 0.01, 'linear')
SVM|0.3891891891891892|(1000, 0.001, 'linear')
SVM|0.3891891891891892|(1000, 0.0001, 'linear')
RBF|0.5621621621621622|(1, 0.1, 'rbf')
RBF|0.5621621621621622|(1, 0.01, 'rbf')
RBF|0.7081081081081081|(1, 0.001, 'rbf')
RBF|0.5783783783783784|(1, 0.0001, 'rbf')
RBF|0.5621621621621622|(10, 0.1, 'rbf')
RBF|0.5621621621621622|(10, 0.01, 'rbf')
RBF|0.6702702702702703|(10, 0.001, 'rbf')
RBF|0.6162162162162163|(10, 0.0001, 'rbf')
RBF|0.5621621621621622|(100, 0.1, 'rbf')
RBF|0.5621621621621622|(100, 0.01, 'rbf')
RBF|0.6702702702702703|(100, 0.001, 'rbf')
RBF|0.5891891891891892|(100, 0.0001, 'rbf')
RBF|0.5621621621621622|(1000, 0.1, 'rbf')
RBF|0.5621621621621622|(1000, 0.01, 'rbf')
RBF|0.6702702702702703|(1000, 0.001, 'rbf')
RBF|0.6|(1000, 0.0001, 'rbf')
RF|0.5621621621621622|(0, 1, 50, 'gini')
RF|0.5621621621621622|(0, 1, 50, 'entropy')
RF|0.5621621621621622|(0, 1, 50, 'log_loss')
RF|0.5621621621621622|(0, 1, 100, 'gini')
RF|0.5621621621621622|(0, 1, 100, 'entropy')
RF|0.5621621621621622|(0, 1, 100, 'log_loss')
RF|0.5621621621621622|(0, 1, 150, 'gini')
RF|0.5621621621621622|(0, 1, 150, 'entropy')
RF|0.5621621621621622|(0, 1, 150, 'log_loss')
RF|0.5621621621621622|(0, 1, 200, 'gini')
RF|0.5621621621621622|(0, 1, 200, 'entropy')
RF|0.5621621621621622|(0, 1, 200, 'log_loss')
RF|0.5621621621621622|(0, 2, 50, 'gini')
RF|0.5621621621621622|(0, 2, 50, 'entropy')
RF|0.5621621621621622|(0, 2, 50, 'log_loss')
RF|0.5621621621621622|(0, 2, 100, 'gini')
RF|0.5621621621621622|(0, 2, 100, 'entropy')
RF|0.5621621621621622|(0, 2, 100, 'log_loss')
RF|0.5621621621621622|(0, 2, 150, 'gini')
RF|0.5621621621621622|(0, 2, 150, 'entropy')
RF|0.5621621621621622|(0, 2, 150, 'log_loss')
RF|0.5621621621621622|(0, 2, 200, 'gini')
RF|0.5621621621621622|(0, 2, 200, 'entropy')
RF|0.5621621621621622|(0, 2, 200, 'log_loss')
RF|0.5621621621621622|(0, 5, 50, 'gini')
RF|0.5891891891891892|(0, 5, 50, 'entropy')
RF|0.5891891891891892|(0, 5, 50, 'log_loss')
RF|0.5891891891891892|(0, 5, 100, 'gini')
RF|0.5891891891891892|(0, 5, 100, 'entropy')
RF|0.5891891891891892|(0, 5, 100, 'log_loss')
RF|0.5945945945945946|(0, 5, 150, 'gini')
RF|0.6027027027027027|(0, 5, 150, 'entropy')
RF|0.6027027027027027|(0, 5, 150, 'log_loss')
RF|0.6054054054054054|(0, 5, 200, 'gini')
RF|0.5864864864864865|(0, 5, 200, 'entropy')
RF|0.5864864864864865|(0, 5, 200, 'log_loss')
RF|0.5756756756756757|(0, 10, 50, 'gini')
RF|0.5837837837837838|(0, 10, 50, 'entropy')
RF|0.5837837837837838|(0, 10, 50, 'log_loss')
RF|0.6027027027027027|(0, 10, 100, 'gini')
RF|0.5972972972972973|(0, 10, 100, 'entropy')
RF|0.5972972972972973|(0, 10, 100, 'log_loss')
RF|0.6054054054054054|(0, 10, 150, 'gini')
RF|0.5945945945945946|(0, 10, 150, 'entropy')
RF|0.5945945945945946|(0, 10, 150, 'log_loss')
RF|0.6054054054054054|(0, 10, 200, 'gini')
RF|0.5918918918918918|(0, 10, 200, 'entropy')
RF|0.5918918918918918|(0, 10, 200, 'log_loss')
